filename,true_label,source_original_pred,source_adv_pred,source_attack_success,tf2torch_inception_v3_pred,tf2torch_inception_v3_fooled,tf2torch_inception_v4_pred,tf2torch_inception_v4_fooled,tf2torch_resnet_v2_50_pred,tf2torch_resnet_v2_50_fooled,tf2torch_resnet_v2_101_pred,tf2torch_resnet_v2_101_fooled,tf2torch_resnet_v2_152_pred,tf2torch_resnet_v2_152_fooled,tf2torch_inc_res_v2_pred,tf2torch_inc_res_v2_fooled,tf2torch_ens3_adv_inc_v3_pred,tf2torch_ens3_adv_inc_v3_fooled,tf2torch_ens4_adv_inc_v3_pred,tf2torch_ens4_adv_inc_v3_fooled,tf2torch_ens_adv_inc_res_v2_pred,tf2torch_ens_adv_inc_res_v2_fooled
ILSVRC2012_val_00014125.png,218,218,250,True,250,True,270,True,250,True,250,True,250,True,250,True,232,True,232,True,232,True
ILSVRC2012_val_00002353.png,219,219,216,True,216,True,216,True,216,True,216,True,216,True,216,True,216,True,216,True,216,True
ILSVRC2012_val_00041928.png,220,220,182,True,182,True,182,True,182,True,182,True,182,True,182,True,182,True,182,True,182,True
ILSVRC2012_val_00025181.png,221,221,70,True,795,True,701,True,110,True,117,True,435,True,70,True,70,True,70,True,70,True
ILSVRC2012_val_00047110.png,222,222,905,True,905,True,948,True,449,True,905,True,905,True,905,True,198,True,449,True,449,True
ILSVRC2012_val_00025006.png,223,223,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True
ILSVRC2012_val_00013489.png,224,224,247,True,612,True,247,True,247,True,831,True,247,True,794,True,247,True,160,True,604,True
ILSVRC2012_val_00010928.png,225,225,288,True,288,True,288,True,288,True,288,True,288,True,288,True,288,True,288,True,288,True
ILSVRC2012_val_00011323.png,226,226,905,True,905,True,905,True,113,True,113,True,905,True,113,True,7,True,670,True,905,True
ILSVRC2012_val_00027053.png,227,227,191,True,191,True,191,True,191,True,191,True,191,True,191,True,191,True,191,True,191,True
ILSVRC2012_val_00043878.png,228,228,37,True,905,True,40,True,905,True,52,True,37,True,37,True,670,True,771,True,52,True
ILSVRC2012_val_00029214.png,229,229,722,True,722,True,751,True,869,True,444,True,722,True,592,True,851,True,722,True,729,True
ILSVRC2012_val_00030831.png,230,230,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True
ILSVRC2012_val_00017879.png,231,231,282,True,286,True,282,True,282,True,282,True,282,True,282,True,282,True,286,True,282,True
ILSVRC2012_val_00027165.png,232,232,288,True,288,True,281,True,288,True,288,True,288,True,281,True,281,True,288,True,288,True
ILSVRC2012_val_00034069.png,233,233,170,True,170,True,170,True,170,True,170,True,162,True,170,True,170,True,170,True,170,True
ILSVRC2012_val_00016409.png,234,234,550,True,497,True,550,True,749,True,471,True,722,True,749,True,722,True,453,True,585,True
ILSVRC2012_val_00034429.png,235,235,172,True,172,True,172,True,179,True,172,True,177,True,172,True,166,True,177,True,237,True
ILSVRC2012_val_00024896.png,236,236,250,True,250,True,250,True,250,True,250,True,250,True,250,True,250,True,251,True,250,True
ILSVRC2012_val_00017646.png,237,237,152,True,152,True,159,True,286,True,286,True,354,True,286,True,172,True,172,True,105,True
ILSVRC2012_val_00035233.png,238,238,670,True,670,True,855,True,460,True,670,True,854,True,725,True,457,True,460,True,854,True
ILSVRC2012_val_00021196.png,239,239,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True,213,True
ILSVRC2012_val_00005175.png,240,240,156,True,156,True,156,True,156,True,156,True,156,True,156,True,156,True,156,True,156,True
ILSVRC2012_val_00045080.png,241,241,247,True,243,True,247,True,243,True,247,True,243,True,243,True,248,True,247,True,247,True
ILSVRC2012_val_00032522.png,242,242,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00013856.png,243,243,852,True,852,True,637,True,592,True,460,True,609,True,844,True,844,True,844,True,844,True
ILSVRC2012_val_00017075.png,244,244,126,True,317,True,397,True,64,True,126,True,612,True,817,True,982,True,884,True,453,True
ILSVRC2012_val_00043131.png,245,245,238,True,238,True,238,True,238,True,238,True,238,True,238,True,235,True,235,True,235,True
ILSVRC2012_val_00026918.png,246,246,237,True,237,True,237,True,237,True,215,True,215,True,237,True,237,True,237,True,237,True
ILSVRC2012_val_00043452.png,247,247,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,213,True,218,True
ILSVRC2012_val_00002609.png,248,248,25,True,25,True,25,True,398,True,391,True,25,True,25,True,349,True,25,True,989,True
ILSVRC2012_val_00009157.png,249,249,415,True,415,True,729,True,453,True,794,True,794,True,412,True,1000,True,701,True,390,True
ILSVRC2012_val_00009416.png,250,250,52,True,40,True,52,True,364,True,345,True,172,True,49,True,345,True,345,True,435,True
ILSVRC2012_val_00044104.png,251,251,786,True,786,True,786,True,786,True,786,True,786,True,786,True,786,True,786,True,786,True
ILSVRC2012_val_00022581.png,252,252,546,True,546,True,557,True,482,True,675,True,573,True,546,True,817,True,918,True,847,True
ILSVRC2012_val_00027947.png,253,253,356,True,356,True,356,True,356,True,356,True,356,True,356,True,356,True,356,True,203,True
ILSVRC2012_val_00043319.png,254,254,240,True,240,True,240,True,240,True,240,True,240,True,240,True,241,True,240,True,241,True
ILSVRC2012_val_00039291.png,255,255,641,True,836,True,641,True,641,True,641,True,641,True,836,True,641,True,641,True,641,True
ILSVRC2012_val_00013159.png,256,256,190,True,190,True,190,True,192,True,190,True,192,True,190,True,190,True,190,True,192,True
ILSVRC2012_val_00023569.png,257,257,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True
ILSVRC2012_val_00036918.png,258,258,905,True,319,True,905,True,319,True,319,True,319,True,816,True,592,True,905,True,80,True
ILSVRC2012_val_00042625.png,259,259,280,True,280,True,280,True,280,True,280,True,280,True,280,True,280,True,280,True,280,True
ILSVRC2012_val_00021540.png,260,260,282,True,282,True,905,True,283,True,283,True,283,True,905,True,282,True,283,True,282,True
ILSVRC2012_val_00045687.png,261,261,158,True,158,True,158,True,158,True,158,True,158,True,158,True,158,True,158,True,158,True
ILSVRC2012_val_00016303.png,262,262,204,True,204,True,199,True,204,True,204,True,204,True,197,True,204,True,197,True,220,True
ILSVRC2012_val_00044473.png,263,263,292,True,292,True,292,True,292,True,292,True,292,True,292,True,292,True,292,True,292,True
ILSVRC2012_val_00023546.png,264,264,701,True,701,True,432,True,453,True,453,True,701,True,701,True,851,True,851,True,246,True
ILSVRC2012_val_00001686.png,265,265,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True
ILSVRC2012_val_00012039.png,266,266,205,True,205,True,205,True,205,True,205,True,205,True,205,True,205,True,205,True,205,True
ILSVRC2012_val_00030403.png,267,267,280,True,280,True,280,True,259,True,259,True,259,True,259,True,259,True,259,True,259,True
ILSVRC2012_val_00016697.png,268,268,154,True,154,True,154,True,154,True,154,True,154,True,154,True,154,True,154,True,154,True
ILSVRC2012_val_00026509.png,269,269,204,True,204,True,204,True,204,True,204,True,193,True,204,True,204,True,204,True,204,True
ILSVRC2012_val_00011188.png,270,270,287,True,287,True,287,True,287,True,287,True,288,True,287,True,274,True,280,True,287,True
ILSVRC2012_val_00013358.png,271,271,852,True,852,True,852,True,852,True,852,True,665,True,308,True,308,True,308,True,308,True
ILSVRC2012_val_00037617.png,272,272,519,True,519,True,749,True,660,True,36,True,37,True,726,True,884,True,966,True,37,True
ILSVRC2012_val_00028916.png,273,273,886,True,886,True,886,True,110,True,886,True,886,True,886,True,70,True,886,True,886,True
ILSVRC2012_val_00030693.png,274,274,612,True,612,True,612,True,612,True,612,True,612,True,612,True,612,True,612,True,612,True
ILSVRC2012_val_00001148.png,275,275,220,True,863,True,592,True,220,True,515,True,825,True,754,True,742,True,220,True,754,True
ILSVRC2012_val_00022432.png,276,276,214,True,214,True,214,True,214,True,214,True,214,True,214,True,214,True,214,True,214,True
ILSVRC2012_val_00021035.png,277,277,356,True,356,True,356,True,356,True,356,True,356,True,356,True,356,True,356,True,356,True
ILSVRC2012_val_00014798.png,278,278,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00033561.png,279,279,171,True,171,True,171,True,295,True,171,True,171,True,171,True,171,True,278,True,278,True
ILSVRC2012_val_00034065.png,280,280,905,True,905,True,905,True,49,True,905,True,905,True,905,True,905,True,283,True,905,True
ILSVRC2012_val_00026842.png,281,281,232,True,232,True,232,True,232,True,232,True,231,True,232,True,231,True,477,True,170,True
ILSVRC2012_val_00045239.png,282,282,297,True,297,True,297,True,297,True,297,True,297,True,297,True,297,True,297,True,297,True
ILSVRC2012_val_00000796.png,283,283,286,True,286,True,286,True,286,True,286,True,286,True,286,True,286,True,286,True,286,True
ILSVRC2012_val_00015898.png,284,284,905,True,905,True,905,True,905,True,905,True,905,True,816,True,795,True,581,True,905,True
ILSVRC2012_val_00039931.png,285,285,665,True,665,True,665,True,621,True,665,True,621,True,665,True,783,True,714,True,783,True
ILSVRC2012_val_00005207.png,286,286,905,True,905,True,905,True,905,True,905,True,905,True,905,True,557,True,557,True,905,True
ILSVRC2012_val_00021045.png,287,287,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00049483.png,288,288,557,True,855,True,557,True,670,True,407,True,557,True,557,True,742,True,855,True,751,True
ILSVRC2012_val_00030737.png,289,289,592,True,869,True,592,True,592,True,592,True,592,True,592,True,886,True,600,True,742,True
ILSVRC2012_val_00026982.png,290,290,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,290,False
ILSVRC2012_val_00049347.png,291,291,289,True,289,True,289,True,294,True,289,True,289,True,289,True,289,True,294,True,289,True
ILSVRC2012_val_00001359.png,292,292,284,True,284,True,284,True,284,True,284,True,284,True,284,True,284,True,284,True,284,True
ILSVRC2012_val_00023810.png,293,293,905,True,432,True,592,True,905,True,364,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00029216.png,294,294,742,True,722,True,722,True,742,True,742,True,742,True,742,True,722,True,722,True,742,True
ILSVRC2012_val_00015955.png,295,295,284,True,284,True,284,True,262,True,284,True,284,True,284,True,284,True,284,True,284,True
ILSVRC2012_val_00048118.png,296,296,205,True,617,True,205,True,750,True,203,True,201,True,193,True,177,True,750,True,750,True
ILSVRC2012_val_00019930.png,297,297,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00032283.png,298,298,88,True,88,True,88,True,88,True,88,True,88,True,88,True,88,True,88,True,88,True
ILSVRC2012_val_00018630.png,299,299,905,True,905,True,905,True,905,True,905,True,905,True,25,True,905,True,905,True,905,True
ILSVRC2012_val_00047118.png,300,300,795,True,795,True,795,True,795,True,284,True,795,True,795,True,612,True,795,True,905,True
ILSVRC2012_val_00021653.png,301,301,289,True,290,True,289,True,289,True,289,True,294,True,289,True,289,True,83,True,289,True
ILSVRC2012_val_00031140.png,302,302,685,True,685,True,685,True,685,True,685,True,685,True,843,True,685,True,685,True,685,True
ILSVRC2012_val_00009626.png,303,303,315,True,315,True,315,True,315,True,315,True,315,True,315,True,315,True,315,True,315,True
ILSVRC2012_val_00045848.png,304,304,905,True,905,True,905,True,905,True,905,True,78,True,905,True,78,True,78,True,78,True
ILSVRC2012_val_00036613.png,305,305,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00013351.png,306,306,905,True,905,True,290,True,905,True,905,True,816,True,816,True,905,True,972,True,905,True
ILSVRC2012_val_00004339.png,307,307,888,True,888,True,592,True,888,True,888,True,592,True,888,True,888,True,888,True,311,True
ILSVRC2012_val_00028453.png,308,308,319,True,550,True,319,True,319,True,319,True,750,True,435,True,550,True,722,True,722,True
ILSVRC2012_val_00040397.png,309,309,905,True,905,True,905,True,905,True,905,True,905,True,905,True,312,True,905,True,905,True
ILSVRC2012_val_00020657.png,310,310,592,True,611,True,611,True,592,True,592,True,435,True,592,True,869,True,592,True,592,True
ILSVRC2012_val_00003814.png,311,311,557,True,557,True,557,True,557,True,557,True,557,True,557,True,557,True,557,True,74,True
ILSVRC2012_val_00022737.png,312,312,866,True,477,True,104,True,477,True,972,True,52,True,860,True,477,True,477,True,897,True
ILSVRC2012_val_00018535.png,313,313,599,True,918,True,852,True,110,True,110,True,52,True,599,True,866,True,477,True,442,True
ILSVRC2012_val_00016740.png,314,314,798,True,798,True,798,True,798,True,798,True,798,True,798,True,569,True,798,True,798,True
ILSVRC2012_val_00021755.png,315,315,851,True,617,True,851,True,851,True,569,True,851,True,851,True,569,True,569,True,937,True
ILSVRC2012_val_00017115.png,316,316,869,True,869,True,869,True,592,True,557,True,59,True,869,True,905,True,592,True,869,True
ILSVRC2012_val_00044407.png,317,317,670,True,751,True,670,True,563,True,855,True,581,True,795,True,563,True,477,True,670,True
ILSVRC2012_val_00029444.png,318,318,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00047939.png,319,319,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,526,True
ILSVRC2012_val_00046425.png,320,320,905,True,905,True,795,True,905,True,905,True,905,True,905,True,905,True,905,True,816,True
ILSVRC2012_val_00042764.png,321,321,972,True,972,True,795,True,972,True,110,True,515,True,108,True,795,True,972,True,670,True
ILSVRC2012_val_00008693.png,322,322,742,True,886,True,751,True,110,True,742,True,843,True,742,True,515,True,466,True,322,False
ILSVRC2012_val_00030779.png,323,323,751,True,751,True,751,True,592,True,592,True,592,True,751,True,751,True,323,False,323,False
ILSVRC2012_val_00011374.png,324,324,776,True,776,True,776,True,742,True,742,True,795,True,742,True,886,True,795,True,795,True
ILSVRC2012_val_00039335.png,325,325,918,True,918,True,852,True,972,True,724,True,724,True,972,True,751,True,418,True,418,True
ILSVRC2012_val_00034368.png,326,326,103,True,103,True,103,True,103,True,103,True,103,True,103,True,103,True,103,True,103,True
ILSVRC2012_val_00043218.png,327,327,274,True,287,True,377,True,274,True,292,True,297,True,377,True,377,True,326,True,325,True
ILSVRC2012_val_00001161.png,328,328,864,True,864,True,864,True,644,True,644,True,38,True,644,True,644,True,37,True,864,True
ILSVRC2012_val_00028454.png,329,329,855,True,922,True,646,True,855,True,855,True,407,True,858,True,407,True,858,True,407,True
ILSVRC2012_val_00036810.png,330,330,46,True,46,True,46,True,46,True,46,True,46,True,46,True,46,True,46,True,46,True
ILSVRC2012_val_00033548.png,331,331,905,True,905,True,592,True,905,True,905,True,905,True,816,True,685,True,462,True,685,True
ILSVRC2012_val_00023041.png,332,332,52,True,52,True,899,True,110,True,771,True,52,True,462,True,771,True,771,True,52,True
ILSVRC2012_val_00032730.png,333,333,161,True,161,True,161,True,161,True,161,True,161,True,161,True,161,True,161,True,161,True
ILSVRC2012_val_00013528.png,334,334,795,True,544,True,795,True,795,True,698,True,795,True,795,True,795,True,795,True,720,True
ILSVRC2012_val_00044646.png,335,335,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00038993.png,336,336,751,True,751,True,798,True,52,True,110,True,432,True,798,True,877,True,432,True,286,True
ILSVRC2012_val_00018582.png,337,337,118,True,751,True,118,True,110,True,110,True,110,True,118,True,118,True,118,True,109,True
ILSVRC2012_val_00003202.png,338,338,286,True,282,True,286,True,364,True,286,True,110,True,286,True,110,True,70,True,299,True
ILSVRC2012_val_00003675.png,339,339,550,True,435,True,869,True,894,True,612,True,715,True,710,True,869,True,420,True,6,True
ILSVRC2012_val_00017532.png,340,340,563,True,615,True,820,True,563,True,563,True,563,True,643,True,748,True,748,True,863,True
ILSVRC2012_val_00018423.png,341,341,751,True,751,True,751,True,341,False,341,False,341,False,751,True,751,True,751,True,341,False
ILSVRC2012_val_00026390.png,342,342,455,True,455,True,455,True,646,True,455,True,612,True,455,True,412,True,455,True,455,True
ILSVRC2012_val_00025142.png,343,343,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00025638.png,344,344,974,True,357,True,973,True,121,True,974,True,974,True,311,True,121,True,974,True,115,True
ILSVRC2012_val_00036081.png,345,345,550,True,550,True,550,True,749,True,612,True,587,True,550,True,510,True,848,True,848,True
ILSVRC2012_val_00004838.png,346,346,905,True,125,True,40,True,341,True,42,True,52,True,905,True,364,True,40,True,52,True
ILSVRC2012_val_00037946.png,347,347,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True
ILSVRC2012_val_00032942.png,348,348,387,True,387,True,387,True,387,True,387,True,387,True,387,True,387,True,386,True,387,True
ILSVRC2012_val_00038653.png,349,349,905,True,48,True,905,True,922,True,905,True,905,True,905,True,540,True,751,True,473,True
ILSVRC2012_val_00039697.png,350,350,279,True,279,True,279,True,279,True,279,True,279,True,279,True,279,True,279,True,279,True
ILSVRC2012_val_00001885.png,351,351,460,True,888,True,460,True,397,True,110,True,77,True,460,True,397,True,563,True,726,True
ILSVRC2012_val_00017389.png,352,352,912,True,127,True,912,True,825,True,962,True,736,True,912,True,550,True,7,True,313,True
ILSVRC2012_val_00032385.png,353,353,742,True,61,True,6,True,592,True,110,True,48,True,912,True,120,True,736,True,117,True
ILSVRC2012_val_00046413.png,354,354,612,True,550,True,612,True,869,True,612,True,637,True,550,True,894,True,612,True,647,True
ILSVRC2012_val_00015861.png,355,355,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,383,True
ILSVRC2012_val_00001050.png,356,356,905,True,795,True,905,True,113,True,797,True,905,True,905,True,609,True,573,True,905,True
ILSVRC2012_val_00048496.png,357,357,905,True,905,True,905,True,272,True,905,True,905,True,905,True,272,True,50,True,272,True
ILSVRC2012_val_00005621.png,358,358,670,True,825,True,670,True,559,True,844,True,816,True,880,True,425,True,559,True,670,True
ILSVRC2012_val_00010052.png,359,359,515,True,465,True,465,True,465,True,515,True,515,True,515,True,465,True,465,True,357,True
ILSVRC2012_val_00036771.png,360,360,905,True,905,True,905,True,59,True,905,True,59,True,905,True,905,True,69,True,364,True
ILSVRC2012_val_00016202.png,361,361,905,True,905,True,905,True,329,True,905,True,905,True,905,True,453,True,670,True,432,True
ILSVRC2012_val_00000446.png,362,362,816,True,816,True,816,True,816,True,816,True,816,True,816,True,353,True,81,True,81,True
ILSVRC2012_val_00012860.png,363,363,905,True,905,True,905,True,905,True,397,True,397,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00018994.png,364,364,997,True,976,True,905,True,997,True,329,True,117,True,362,True,86,True,980,True,600,True
ILSVRC2012_val_00035990.png,365,365,364,True,751,True,108,True,85,True,364,True,751,True,364,True,644,True,453,True,644,True
ILSVRC2012_val_00047956.png,366,366,692,True,453,True,692,True,692,True,285,True,286,True,674,True,286,True,420,True,802,True
ILSVRC2012_val_00028177.png,367,367,751,True,751,True,751,True,432,True,751,True,751,True,751,True,751,True,751,True,751,True
ILSVRC2012_val_00008889.png,368,368,557,True,557,True,557,True,119,True,905,True,490,True,557,True,612,True,675,True,675,True
ILSVRC2012_val_00004058.png,369,369,644,True,899,True,37,True,110,True,644,True,644,True,802,True,644,True,771,True,109,True
ILSVRC2012_val_00008179.png,370,370,462,True,462,True,515,True,644,True,644,True,754,True,462,True,754,True,644,True,644,True
ILSVRC2012_val_00046645.png,371,371,795,True,701,True,795,True,367,True,795,True,754,True,465,True,367,True,754,True,754,True
ILSVRC2012_val_00007845.png,372,372,277,True,277,True,277,True,277,True,277,True,277,True,277,True,277,True,277,True,277,True
ILSVRC2012_val_00032732.png,373,373,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True,365,True
ILSVRC2012_val_00045230.png,374,374,905,True,397,True,905,True,364,True,905,True,905,True,905,True,341,True,397,True,397,True
ILSVRC2012_val_00044914.png,375,375,204,True,204,True,204,True,223,True,204,True,220,True,284,True,204,True,283,True,227,True
ILSVRC2012_val_00028585.png,376,376,905,True,804,True,905,True,25,True,742,True,971,True,658,True,742,True,973,True,658,True
ILSVRC2012_val_00018749.png,377,377,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True
ILSVRC2012_val_00006014.png,378,378,223,True,223,True,223,True,223,True,223,True,223,True,223,True,223,True,223,True,223,True
ILSVRC2012_val_00047365.png,379,379,974,True,974,True,825,True,397,True,85,True,397,True,125,True,85,True,397,True,85,True
ILSVRC2012_val_00007297.png,380,380,612,True,490,True,84,True,389,True,349,True,83,True,997,True,363,True,389,True,362,True
ILSVRC2012_val_00033927.png,381,381,905,True,25,True,25,True,34,True,116,True,318,True,905,True,974,True,318,True,318,True
ILSVRC2012_val_00026217.png,382,382,234,True,234,True,234,True,234,True,234,True,234,True,234,True,234,True,234,True,234,True
ILSVRC2012_val_00047853.png,383,383,786,True,786,True,692,True,771,True,972,True,515,True,789,True,789,True,918,True,771,True
ILSVRC2012_val_00001054.png,384,384,606,True,606,True,606,True,488,True,488,True,606,True,606,True,606,True,606,True,606,True
ILSVRC2012_val_00046745.png,385,385,905,True,341,True,905,True,905,True,905,True,341,True,25,True,25,True,341,True,25,True
ILSVRC2012_val_00040258.png,386,386,557,True,557,True,905,True,905,True,557,True,557,True,905,True,557,True,557,True,557,True
ILSVRC2012_val_00038578.png,387,387,592,True,886,True,592,True,592,True,592,True,592,True,886,True,592,True,592,True,886,True
ILSVRC2012_val_00014686.png,388,388,286,True,530,True,286,True,286,True,286,True,286,True,284,True,751,True,282,True,286,True
ILSVRC2012_val_00048200.png,389,389,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True,218,True
ILSVRC2012_val_00012982.png,390,390,798,True,642,True,670,True,798,True,798,True,832,True,798,True,798,True,798,True,392,True
ILSVRC2012_val_00032579.png,391,391,905,True,905,True,905,True,490,True,609,True,905,True,905,True,905,True,490,True,905,True
ILSVRC2012_val_00047174.png,392,392,866,True,852,True,510,True,866,True,647,True,455,True,625,True,510,True,835,True,794,True
ILSVRC2012_val_00008724.png,393,393,670,True,602,True,670,True,937,True,937,True,776,True,602,True,937,True,418,True,937,True
ILSVRC2012_val_00034042.png,394,394,918,True,918,True,751,True,751,True,644,True,751,True,918,True,864,True,855,True,918,True
ILSVRC2012_val_00031255.png,395,395,670,True,698,True,670,True,798,True,798,True,842,True,670,True,798,True,670,True,798,True
ILSVRC2012_val_00033541.png,396,396,569,True,569,True,488,True,435,True,922,True,825,True,569,True,709,True,488,True,709,True
ILSVRC2012_val_00009165.png,397,397,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,397,False
ILSVRC2012_val_00019403.png,398,398,751,True,460,True,751,True,72,True,798,True,880,True,751,True,702,True,124,True,702,True
ILSVRC2012_val_00002148.png,399,399,905,True,905,True,905,True,905,True,905,True,905,True,905,True,432,True,905,True,905,True
ILSVRC2012_val_00005187.png,400,400,609,True,609,True,609,True,609,True,609,True,609,True,609,True,609,True,609,True,609,True
ILSVRC2012_val_00021881.png,401,401,665,True,665,True,972,True,563,True,563,True,982,True,665,True,646,True,646,True,972,True
ILSVRC2012_val_00013625.png,402,402,972,True,972,True,972,True,972,True,972,True,972,True,972,True,972,True,972,True,972,True
ILSVRC2012_val_00041930.png,403,403,775,True,775,True,775,True,775,True,775,True,775,True,775,True,775,True,775,True,775,True
ILSVRC2012_val_00033900.png,404,404,906,True,906,True,906,True,407,True,407,True,795,True,906,True,795,True,407,True,407,True
ILSVRC2012_val_00046971.png,405,405,751,True,589,True,710,True,432,True,791,True,432,True,751,True,751,True,432,True,751,True
ILSVRC2012_val_00010147.png,406,406,550,True,550,True,550,True,592,True,550,True,550,True,550,True,435,True,550,True,412,True
ILSVRC2012_val_00044658.png,407,407,699,True,699,True,699,True,699,True,699,True,699,True,699,True,699,True,699,True,699,True
ILSVRC2012_val_00024296.png,408,408,676,True,676,True,676,True,676,True,676,True,676,True,676,True,676,True,676,True,676,True
ILSVRC2012_val_00008360.png,409,409,493,True,493,True,465,True,493,True,493,True,493,True,493,True,493,True,587,True,493,True
ILSVRC2012_val_00015108.png,410,410,799,True,799,True,799,True,799,True,799,True,799,True,799,True,799,True,799,True,636,True
ILSVRC2012_val_00002391.png,411,411,905,True,884,True,905,True,905,True,905,True,905,True,905,True,905,True,620,True,905,True
ILSVRC2012_val_00042510.png,412,412,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,569,True,825,True
ILSVRC2012_val_00010877.png,413,413,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,479,True
ILSVRC2012_val_00014056.png,414,414,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,670,True,905,True
ILSVRC2012_val_00042327.png,415,415,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00021256.png,416,416,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True
ILSVRC2012_val_00039129.png,417,417,751,True,751,True,751,True,751,True,751,True,751,True,751,True,530,True,751,True,751,True
ILSVRC2012_val_00040361.png,418,418,539,True,539,True,539,True,539,True,539,True,539,True,539,True,539,True,539,True,539,True
ILSVRC2012_val_00010497.png,419,419,795,True,800,True,526,True,795,True,795,True,554,True,1000,True,744,True,795,True,795,True
ILSVRC2012_val_00006039.png,420,420,894,True,762,True,760,True,894,True,860,True,905,True,894,True,705,True,899,True,439,True
ILSVRC2012_val_00013131.png,421,421,972,True,972,True,795,True,972,True,972,True,335,True,692,True,972,True,794,True,692,True
ILSVRC2012_val_00023325.png,422,422,916,True,916,True,916,True,916,True,916,True,916,True,916,True,916,True,916,True,916,True
ILSVRC2012_val_00037608.png,423,423,722,True,550,True,722,True,722,True,722,True,550,True,550,True,550,True,722,True,722,True
ILSVRC2012_val_00043116.png,424,424,266,True,152,True,266,True,2,True,266,True,266,True,253,True,253,True,253,True,795,True
ILSVRC2012_val_00000076.png,425,425,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True
ILSVRC2012_val_00019730.png,426,426,550,True,550,True,550,True,435,True,592,True,550,True,550,True,550,True,592,True,550,True
ILSVRC2012_val_00003043.png,427,427,751,True,751,True,888,True,530,True,530,True,751,True,530,True,547,True,530,True,547,True
ILSVRC2012_val_00000787.png,428,428,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,515,True,905,True
ILSVRC2012_val_00048739.png,429,429,52,True,477,True,855,True,52,True,52,True,52,True,52,True,52,True,707,True,563,True
ILSVRC2012_val_00026506.png,430,430,415,True,609,True,415,True,415,True,637,True,430,False,798,True,430,False,430,False,430,False
ILSVRC2012_val_00034473.png,431,431,851,True,851,True,457,True,603,True,603,True,603,True,866,True,497,True,603,True,603,True
ILSVRC2012_val_00047642.png,432,432,110,True,110,True,110,True,110,True,110,True,110,True,108,True,972,True,972,True,972,True
ILSVRC2012_val_00029252.png,433,433,819,True,819,True,127,True,616,True,819,True,838,True,519,True,546,True,627,True,546,True
ILSVRC2012_val_00039810.png,434,434,918,True,700,True,918,True,700,True,918,True,918,True,918,True,918,True,700,True,700,True
ILSVRC2012_val_00027792.png,435,435,550,True,550,True,693,True,693,True,550,True,693,True,550,True,729,True,722,True,693,True
ILSVRC2012_val_00028638.png,436,436,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True
ILSVRC2012_val_00037160.png,437,437,735,True,735,True,637,True,735,True,735,True,655,True,655,True,735,True,735,True,735,True
ILSVRC2012_val_00035911.png,438,438,550,True,550,True,550,True,592,True,592,True,592,True,550,True,550,True,412,True,592,True
ILSVRC2012_val_00034097.png,439,439,751,True,698,True,751,True,751,True,751,True,751,True,751,True,497,True,698,True,693,True
ILSVRC2012_val_00025841.png,440,440,565,True,565,True,670,True,751,True,557,True,858,True,565,True,407,True,565,True,565,True
